Venue,City,Date,Match Type,Teams,Name,Runs,Balls Faced,Balls Bowled,Wickets Taken,Runs Conceded,Overs Bowled,Batting Strike Rate,Bowling Strike Rate,Bowling Economy Rate
Sawai Mansingh Stadium,Jaipur,2019-04-11,T20,Rajasthan Royals v Chennai Super Kings,DL Chahar,0,0,24,2,33,4.0,0,12.0,8.25
Sawai Mansingh Stadium,Jaipur,2019-04-11,T20,Rajasthan Royals v Chennai Super Kings,JC Buttler,23,10,0,0,0,0.0,230.0,0,0
Sawai Mansingh Stadium,Jaipur,2019-04-11,T20,Rajasthan Royals v Chennai Super Kings,MJ Santner,10,3,24,1,25,4.0,333.3333333333333,24.0,6.25
Sawai Mansingh Stadium,Jaipur,2019-04-11,T20,Rajasthan Royals v Chennai Super Kings,SV Samson,6,6,0,0,0,0.0,100.0,0,0
Sawai Mansingh Stadium,Jaipur,2019-04-11,T20,Rajasthan Royals v Chennai Super Kings,SN Thakur,0,0,24,2,44,4.0,0,12.0,11.0
Sawai Mansingh Stadium,Jaipur,2019-04-11,T20,Rajasthan Royals v Chennai Super Kings,SPD Smith,15,22,0,0,0,0.0,68.18181818181819,0,0
Sawai Mansingh Stadium,Jaipur,2019-04-11,T20,Rajasthan Royals v Chennai Super Kings,RA Tripathi,10,12,0,0,0,0.0,83.33333333333333,0,0
Sawai Mansingh Stadium,Jaipur,2019-04-11,T20,Rajasthan Royals v Chennai Super Kings,RA Jadeja,9,4,24,2,20,4.0,225.0,12.0,5.0
Sawai Mansingh Stadium,Jaipur,2019-04-11,T20,Rajasthan Royals v Chennai Super Kings,BA Stokes,28,26,18,2,39,3.0,107.6923076923077,9.0,13.0
Sawai Mansingh Stadium,Jaipur,2019-04-11,T20,Rajasthan Royals v Chennai Super Kings,Imran Tahir,0,0,24,0,28,4.0,0,0,7.0
Sawai Mansingh Stadium,Jaipur,2019-04-11,T20,Rajasthan Royals v Chennai Super Kings,R Parag,16,14,18,0,24,3.0,114.28571428571429,0,8.0
Sawai Mansingh Stadium,Jaipur,2019-04-11,T20,Rajasthan Royals v Chennai Super Kings,JC Archer,13,12,24,1,19,4.0,108.33333333333333,24.0,4.75
Sawai Mansingh Stadium,Jaipur,2019-04-11,T20,Rajasthan Royals v Chennai Super Kings,S Gopal,19,7,24,0,31,4.0,271.42857142857144,0,7.75
Sawai Mansingh Stadium,Jaipur,2019-04-11,T20,Rajasthan Royals v Chennai Super Kings,SR Watson,0,4,0,0,0,0.0,0.0,0,0
Sawai Mansingh Stadium,Jaipur,2019-04-11,T20,Rajasthan Royals v Chennai Super Kings,DS Kulkarni,0,0,18,1,14,3.0,0,18.0,4.666666666666667
Sawai Mansingh Stadium,Jaipur,2019-04-11,T20,Rajasthan Royals v Chennai Super Kings,SK Raina,4,4,0,0,0,0.0,100.0,0,0
Sawai Mansingh Stadium,Jaipur,2019-04-11,T20,Rajasthan Royals v Chennai Super Kings,F du Plessis,7,10,0,0,0,0.0,70.0,0,0
Sawai Mansingh Stadium,Jaipur,2019-04-11,T20,Rajasthan Royals v Chennai Super Kings,JD Unadkat,0,0,18,1,23,3.0,0,18.0,7.666666666666667
Sawai Mansingh Stadium,Jaipur,2019-04-11,T20,Rajasthan Royals v Chennai Super Kings,AT Rayudu,57,47,0,0,0,0.0,121.27659574468085,0,0
Sawai Mansingh Stadium,Jaipur,2019-04-11,T20,Rajasthan Royals v Chennai Super Kings,KM Jadhav,1,6,0,0,0,0.0,16.666666666666668,0,0
Sawai Mansingh Stadium,Jaipur,2019-04-11,T20,Rajasthan Royals v Chennai Super Kings,MS Dhoni,58,43,0,0,0,0.0,134.88372093023256,0,0
Eden Gardens,Kolkata,2019-04-12,T20,Kolkata Knight Riders v Delhi Capitals,JL Denly,0,1,0,0,0,0.0,0.0,0,0
Eden Gardens,Kolkata,2019-04-12,T20,Kolkata Knight Riders v Delhi Capitals,I Sharma,0,0,24,1,21,4.0,0,24.0,5.25
Eden Gardens,Kolkata,2019-04-12,T20,Kolkata Knight Riders v Delhi Capitals,RV Uthappa,28,30,0,0,0,0.0,93.33333333333333,0,0
Eden Gardens,Kolkata,2019-04-12,T20,Kolkata Knight Riders v Delhi Capitals,Shubman Gill,65,39,0,0,0,0.0,166.66666666666666,0,0
Eden Gardens,Kolkata,2019-04-12,T20,Kolkata Knight Riders v Delhi Capitals,CH Morris,0,0,24,2,38,4.0,0,12.0,9.5
Eden Gardens,Kolkata,2019-04-12,T20,Kolkata Knight Riders v Delhi Capitals,K Rabada,0,0,24,2,42,4.0,0,12.0,10.5
Eden Gardens,Kolkata,2019-04-12,T20,Kolkata Knight Riders v Delhi Capitals,AR Patel,0,0,24,0,30,4.0,0,0,7.5
Eden Gardens,Kolkata,2019-04-12,T20,Kolkata Knight Riders v Delhi Capitals,KMA Paul,0,0,24,2,46,4.0,0,12.0,11.5
Eden Gardens,Kolkata,2019-04-12,T20,Kolkata Knight Riders v Delhi Capitals,N Rana,11,12,12,1,12,2.0,91.66666666666667,12.0,6.0
Eden Gardens,Kolkata,2019-04-12,T20,Kolkata Knight Riders v Delhi Capitals,AD Russell,45,21,18,1,29,3.0,214.28571428571428,18.0,9.666666666666666
Eden Gardens,Kolkata,2019-04-12,T20,Kolkata Knight Riders v Delhi Capitals,KD Karthik,2,3,0,0,0,0.0,66.66666666666667,0,0
Eden Gardens,Kolkata,2019-04-12,T20,Kolkata Knight Riders v Delhi Capitals,CR Brathwaite,6,7,6,0,13,1.0,85.71428571428571,0,13.0
Eden Gardens,Kolkata,2019-04-12,T20,Kolkata Knight Riders v Delhi Capitals,PP Chawla,14,6,17,0,35,2.5,233.33333333333334,0,12.352941176470587
Eden Gardens,Kolkata,2019-04-12,T20,Kolkata Knight Riders v Delhi Capitals,Kuldeep Yadav,2,2,24,0,28,4.0,100.0,0,7.0
Eden Gardens,Kolkata,2019-04-12,T20,Kolkata Knight Riders v Delhi Capitals,PP Shaw,14,7,0,0,0,0.0,200.0,0,0
Eden Gardens,Kolkata,2019-04-12,T20,Kolkata Knight Riders v Delhi Capitals,M Prasidh Krishna,0,0,18,1,25,3.0,0,18.0,8.333333333333334
Eden Gardens,Kolkata,2019-04-12,T20,Kolkata Knight Riders v Delhi Capitals,S Dhawan,97,63,0,0,0,0.0,153.96825396825398,0,0
Eden Gardens,Kolkata,2019-04-12,T20,Kolkata Knight Riders v Delhi Capitals,LH Ferguson,0,0,18,0,37,3.0,0,0,12.333333333333334
Eden Gardens,Kolkata,2019-04-12,T20,Kolkata Knight Riders v Delhi Capitals,SS Iyer,6,6,0,0,0,0.0,100.0,0,0
Eden Gardens,Kolkata,2019-04-12,T20,Kolkata Knight Riders v Delhi Capitals,RR Pant,46,31,0,0,0,0.0,148.38709677419354,0,0
Eden Gardens,Kolkata,2019-04-12,T20,Kolkata Knight Riders v Delhi Capitals,CA Ingram,14,6,0,0,0,0.0,233.33333333333334,0,0
Wankhede Stadium,Mumbai,2019-04-13,T20,Mumbai Indians v Rajasthan Royals,RG Sharma,47,32,0,0,0,0.0,146.875,0,0
Wankhede Stadium,Mumbai,2019-04-13,T20,Mumbai Indians v Rajasthan Royals,K Gowtham,0,1,18,0,39,3.0,0.0,0,13.0
Wankhede Stadium,Mumbai,2019-04-13,T20,Mumbai Indians v Rajasthan Royals,Q de Kock,81,52,0,0,0,0.0,155.76923076923077,0,0
Wankhede Stadium,Mumbai,2019-04-13,T20,Mumbai Indians v Rajasthan Royals,DS Kulkarni,0,0,24,1,38,4.0,0,24.0,9.5
Wankhede Stadium,Mumbai,2019-04-13,T20,Mumbai Indians v Rajasthan Royals,JC Archer,0,0,24,3,39,4.0,0,8.0,9.75
Wankhede Stadium,Mumbai,2019-04-13,T20,Mumbai Indians v Rajasthan Royals,JD Unadkat,0,0,24,1,36,4.0,0,24.0,9.0
Wankhede Stadium,Mumbai,2019-04-13,T20,Mumbai Indians v Rajasthan Royals,S Gopal,13,7,24,0,21,4.0,185.71428571428572,0,5.25
Wankhede Stadium,Mumbai,2019-04-13,T20,Mumbai Indians v Rajasthan Royals,LS Livingstone,1,2,6,0,13,1.0,50.0,0,13.0
Wankhede Stadium,Mumbai,2019-04-13,T20,Mumbai Indians v Rajasthan Royals,SA Yadav,16,10,0,0,0,0.0,160.0,0,0
Wankhede Stadium,Mumbai,2019-04-13,T20,Mumbai Indians v Rajasthan Royals,KA Pollard,6,12,0,0,0,0.0,50.0,0,0
Wankhede Stadium,Mumbai,2019-04-13,T20,Mumbai Indians v Rajasthan Royals,HH Pandya,28,11,9,0,11,1.3,254.54545454545453,0,7.333333333333333
Wankhede Stadium,Mumbai,2019-04-13,T20,Mumbai Indians v Rajasthan Royals,Ishan Kishan,5,3,0,0,0,0.0,166.66666666666666,0,0
Wankhede Stadium,Mumbai,2019-04-13,T20,Mumbai Indians v Rajasthan Royals,AM Rahane,37,21,0,0,0,0.0,176.1904761904762,0,0
Wankhede Stadium,Mumbai,2019-04-13,T20,Mumbai Indians v Rajasthan Royals,JP Behrendorff,0,0,18,0,31,3.0,0,0,10.333333333333334
Wankhede Stadium,Mumbai,2019-04-13,T20,Mumbai Indians v Rajasthan Royals,JC Buttler,89,43,0,0,0,0.0,206.97674418604652,0,0
Wankhede Stadium,Mumbai,2019-04-13,T20,Mumbai Indians v Rajasthan Royals,AS Joseph,0,0,18,0,53,3.0,0,0,17.666666666666668
Wankhede Stadium,Mumbai,2019-04-13,T20,Mumbai Indians v Rajasthan Royals,RD Chahar,0,0,24,1,34,4.0,0,24.0,8.5
Wankhede Stadium,Mumbai,2019-04-13,T20,Mumbai Indians v Rajasthan Royals,JJ Bumrah,0,0,24,2,23,4.0,0,12.0,5.75
Wankhede Stadium,Mumbai,2019-04-13,T20,Mumbai Indians v Rajasthan Royals,KH Pandya,0,0,24,3,34,4.0,0,8.0,8.5
Wankhede Stadium,Mumbai,2019-04-13,T20,Mumbai Indians v Rajasthan Royals,SV Samson,31,26,0,0,0,0.0,119.23076923076923,0,0
Wankhede Stadium,Mumbai,2019-04-13,T20,Mumbai Indians v Rajasthan Royals,SPD Smith,12,15,0,0,0,0.0,80.0,0,0
Wankhede Stadium,Mumbai,2019-04-13,T20,Mumbai Indians v Rajasthan Royals,RA Tripathi,1,2,0,0,0,0.0,50.0,0,0
"Punjab Cricket Association IS Bindra Stadium, Mohali",Chandigarh,2019-04-13,T20,Kings XI Punjab v Royal Challengers Bangalore,KL Rahul,18,15,0,0,0,0.0,120.0,0,0
"Punjab Cricket Association IS Bindra Stadium, Mohali",Chandigarh,2019-04-13,T20,Kings XI Punjab v Royal Challengers Bangalore,UT Yadav,0,0,24,0,42,4.0,0,0,10.5
"Punjab Cricket Association IS Bindra Stadium, Mohali",Chandigarh,2019-04-13,T20,Kings XI Punjab v Royal Challengers Bangalore,CH Gayle,99,64,0,0,0,0.0,154.6875,0,0
"Punjab Cricket Association IS Bindra Stadium, Mohali",Chandigarh,2019-04-13,T20,Kings XI Punjab v Royal Challengers Bangalore,NA Saini,0,0,24,0,23,4.0,0,0,5.75
"Punjab Cricket Association IS Bindra Stadium, Mohali",Chandigarh,2019-04-13,T20,Kings XI Punjab v Royal Challengers Bangalore,Mohammed Siraj,0,0,24,1,54,4.0,0,24.0,13.5
"Punjab Cricket Association IS Bindra Stadium, Mohali",Chandigarh,2019-04-13,T20,Kings XI Punjab v Royal Challengers Bangalore,YS Chahal,0,0,24,2,33,4.0,0,12.0,8.25
"Punjab Cricket Association IS Bindra Stadium, Mohali",Chandigarh,2019-04-13,T20,Kings XI Punjab v Royal Challengers Bangalore,MA Agarwal,15,9,0,0,0,0.0,166.66666666666666,0,0
"Punjab Cricket Association IS Bindra Stadium, Mohali",Chandigarh,2019-04-13,T20,Kings XI Punjab v Royal Challengers Bangalore,MM Ali,0,0,24,1,19,4.0,0,24.0,4.75
"Punjab Cricket Association IS Bindra Stadium, Mohali",Chandigarh,2019-04-13,T20,Kings XI Punjab v Royal Challengers Bangalore,SN Khan,15,13,2,0,6,0.2,115.38461538461539,0,18.0
"Punjab Cricket Association IS Bindra Stadium, Mohali",Chandigarh,2019-04-13,T20,Kings XI Punjab v Royal Challengers Bangalore,SM Curran,1,3,18,0,31,3.0,33.333333333333336,0,10.333333333333334
"Punjab Cricket Association IS Bindra Stadium, Mohali",Chandigarh,2019-04-13,T20,Kings XI Punjab v Royal Challengers Bangalore,Mandeep Singh,18,16,0,0,0,0.0,112.5,0,0
"Punjab Cricket Association IS Bindra Stadium, Mohali",Chandigarh,2019-04-13,T20,Kings XI Punjab v Royal Challengers Bangalore,PA Patel,19,9,0,0,0,0.0,211.11111111111111,0,0
"Punjab Cricket Association IS Bindra Stadium, Mohali",Chandigarh,2019-04-13,T20,Kings XI Punjab v Royal Challengers Bangalore,V Kohli,67,53,0,0,0,0.0,126.41509433962264,0,0
"Punjab Cricket Association IS Bindra Stadium, Mohali",Chandigarh,2019-04-13,T20,Kings XI Punjab v Royal Challengers Bangalore,Mohammed Shami,0,0,24,1,43,4.0,0,24.0,10.75
"Punjab Cricket Association IS Bindra Stadium, Mohali",Chandigarh,2019-04-13,T20,Kings XI Punjab v Royal Challengers Bangalore,R Ashwin,0,0,24,1,30,4.0,0,24.0,7.5
"Punjab Cricket Association IS Bindra Stadium, Mohali",Chandigarh,2019-04-13,T20,Kings XI Punjab v Royal Challengers Bangalore,AB de Villiers,59,38,0,0,0,0.0,155.26315789473685,0,0
"Punjab Cricket Association IS Bindra Stadium, Mohali",Chandigarh,2019-04-13,T20,Kings XI Punjab v Royal Challengers Bangalore,M Ashwin,0,0,24,0,24,4.0,0,0,6.0
"Punjab Cricket Association IS Bindra Stadium, Mohali",Chandigarh,2019-04-13,T20,Kings XI Punjab v Royal Challengers Bangalore,AJ Tye,0,0,24,0,40,4.0,0,0,10.0
"Punjab Cricket Association IS Bindra Stadium, Mohali",Chandigarh,2019-04-13,T20,Kings XI Punjab v Royal Challengers Bangalore,MP Stoinis,28,16,0,0,0,0.0,175.0,0,0
Eden Gardens,Kolkata,2019-04-14,T20,Kolkata Knight Riders v Chennai Super Kings,CA Lynn,82,51,0,0,0,0.0,160.7843137254902,0,0
Eden Gardens,Kolkata,2019-04-14,T20,Kolkata Knight Riders v Chennai Super Kings,DL Chahar,0,0,24,0,36,4.0,0,0,9.0
Eden Gardens,Kolkata,2019-04-14,T20,Kolkata Knight Riders v Chennai Super Kings,SP Narine,2,7,24,2,19,4.0,28.571428571428573,12.0,4.75
Eden Gardens,Kolkata,2019-04-14,T20,Kolkata Knight Riders v Chennai Super Kings,SN Thakur,0,0,24,2,18,4.0,0,12.0,4.5
Eden Gardens,Kolkata,2019-04-14,T20,Kolkata Knight Riders v Chennai Super Kings,MJ Santner,0,0,24,1,30,4.0,0,24.0,7.5
Eden Gardens,Kolkata,2019-04-14,T20,Kolkata Knight Riders v Chennai Super Kings,N Rana,21,18,0,0,0,0.0,116.66666666666667,0,0
Eden Gardens,Kolkata,2019-04-14,T20,Kolkata Knight Riders v Chennai Super Kings,RA Jadeja,31,17,24,0,49,4.0,182.35294117647058,0,12.25
Eden Gardens,Kolkata,2019-04-14,T20,Kolkata Knight Riders v Chennai Super Kings,Imran Tahir,0,0,24,4,27,4.0,0,6.0,6.75
Eden Gardens,Kolkata,2019-04-14,T20,Kolkata Knight Riders v Chennai Super Kings,RV Uthappa,0,1,0,0,0,0.0,0.0,0,0
Eden Gardens,Kolkata,2019-04-14,T20,Kolkata Knight Riders v Chennai Super Kings,KD Karthik,18,14,0,0,0,0.0,128.57142857142858,0,0
Eden Gardens,Kolkata,2019-04-14,T20,Kolkata Knight Riders v Chennai Super Kings,AD Russell,10,4,6,0,16,1.0,250.0,0,16.0
Eden Gardens,Kolkata,2019-04-14,T20,Kolkata Knight Riders v Chennai Super Kings,Shubman Gill,15,20,0,0,0,0.0,75.0,0,0
Eden Gardens,Kolkata,2019-04-14,T20,Kolkata Knight Riders v Chennai Super Kings,PP Chawla,4,5,22,2,32,3.4,80.0,11.0,8.727272727272728
Eden Gardens,Kolkata,2019-04-14,T20,Kolkata Knight Riders v Chennai Super Kings,SR Watson,6,7,0,0,0,0.0,85.71428571428571,0,0
Eden Gardens,Kolkata,2019-04-14,T20,Kolkata Knight Riders v Chennai Super Kings,M Prasidh Krishna,0,0,24,0,30,4.0,0,0,7.5
Eden Gardens,Kolkata,2019-04-14,T20,Kolkata Knight Riders v Chennai Super Kings,F du Plessis,24,16,0,0,0,0.0,150.0,0,0
Eden Gardens,Kolkata,2019-04-14,T20,Kolkata Knight Riders v Chennai Super Kings,HF Gurney,0,0,24,1,37,4.0,0,24.0,9.25
Eden Gardens,Kolkata,2019-04-14,T20,Kolkata Knight Riders v Chennai Super Kings,SK Raina,58,42,0,0,0,0.0,138.0952380952381,0,0
Eden Gardens,Kolkata,2019-04-14,T20,Kolkata Knight Riders v Chennai Super Kings,AT Rayudu,5,11,0,0,0,0.0,45.45454545454545,0,0
Eden Gardens,Kolkata,2019-04-14,T20,Kolkata Knight Riders v Chennai Super Kings,Kuldeep Yadav,0,0,18,0,28,3.0,0,0,9.333333333333334
Eden Gardens,Kolkata,2019-04-14,T20,Kolkata Knight Riders v Chennai Super Kings,KM Jadhav,20,12,0,0,0,0.0,166.66666666666666,0,0
Eden Gardens,Kolkata,2019-04-14,T20,Kolkata Knight Riders v Chennai Super Kings,MS Dhoni,16,13,0,0,0,0.0,123.07692307692308,0,0
"Rajiv Gandhi International Stadium, Uppal",Hyderabad,2019-04-14,T20,Sunrisers Hyderabad v Delhi Capitals,PP Shaw,4,5,0,0,0,0.0,80.0,0,0
"Rajiv Gandhi International Stadium, Uppal",Hyderabad,2019-04-14,T20,Sunrisers Hyderabad v Delhi Capitals,B Kumar,2,4,24,2,33,4.0,50.0,12.0,8.25
"Rajiv Gandhi International Stadium, Uppal",Hyderabad,2019-04-14,T20,Sunrisers Hyderabad v Delhi Capitals,S Dhawan,7,8,0,0,0,0.0,87.5,0,0
"Rajiv Gandhi International Stadium, Uppal",Hyderabad,2019-04-14,T20,Sunrisers Hyderabad v Delhi Capitals,KK Ahmed,0,1,24,3,30,4.0,0.0,8.0,7.5
"Rajiv Gandhi International Stadium, Uppal",Hyderabad,2019-04-14,T20,Sunrisers Hyderabad v Delhi Capitals,C Munro,40,24,0,0,0,0.0,166.66666666666666,0,0
"Rajiv Gandhi International Stadium, Uppal",Hyderabad,2019-04-14,T20,Sunrisers Hyderabad v Delhi Capitals,Sandeep Sharma,1,1,24,0,30,4.0,100.0,0,7.5
"Rajiv Gandhi International Stadium, Uppal",Hyderabad,2019-04-14,T20,Sunrisers Hyderabad v Delhi Capitals,SS Iyer,45,40,0,0,0,0.0,112.5,0,0
"Rajiv Gandhi International Stadium, Uppal",Hyderabad,2019-04-14,T20,Sunrisers Hyderabad v Delhi Capitals,DJ Hooda,3,4,6,0,8,1.0,75.0,0,8.0
"Rajiv Gandhi International Stadium, Uppal",Hyderabad,2019-04-14,T20,Sunrisers Hyderabad v Delhi Capitals,Abhishek Sharma,2,3,6,1,10,1.0,66.66666666666667,6.0,10.0
"Rajiv Gandhi International Stadium, Uppal",Hyderabad,2019-04-14,T20,Sunrisers Hyderabad v Delhi Capitals,V Shankar,1,2,12,0,17,2.0,50.0,0,8.5
"Rajiv Gandhi International Stadium, Uppal",Hyderabad,2019-04-14,T20,Sunrisers Hyderabad v Delhi Capitals,RR Pant,23,19,0,0,0,0.0,121.05263157894737,0,0
"Rajiv Gandhi International Stadium, Uppal",Hyderabad,2019-04-14,T20,Sunrisers Hyderabad v Delhi Capitals,Rashid Khan,0,1,24,1,22,4.0,0.0,24.0,5.5
"Rajiv Gandhi International Stadium, Uppal",Hyderabad,2019-04-14,T20,Sunrisers Hyderabad v Delhi Capitals,CH Morris,4,8,18,3,22,3.0,50.0,6.0,7.333333333333333
"Rajiv Gandhi International Stadium, Uppal",Hyderabad,2019-04-14,T20,Sunrisers Hyderabad v Delhi Capitals,AR Patel,14,11,12,0,23,2.0,127.27272727272727,0,11.5
"Rajiv Gandhi International Stadium, Uppal",Hyderabad,2019-04-14,T20,Sunrisers Hyderabad v Delhi Capitals,KMA Paul,7,4,24,3,17,4.0,175.0,8.0,4.25
"Rajiv Gandhi International Stadium, Uppal",Hyderabad,2019-04-14,T20,Sunrisers Hyderabad v Delhi Capitals,K Rabada,2,2,23,4,22,3.5,100.0,5.75,5.739130434782608
"Rajiv Gandhi International Stadium, Uppal",Hyderabad,2019-04-14,T20,Sunrisers Hyderabad v Delhi Capitals,DA Warner,51,47,0,0,0,0.0,108.51063829787235,0,0
"Rajiv Gandhi International Stadium, Uppal",Hyderabad,2019-04-14,T20,Sunrisers Hyderabad v Delhi Capitals,I Sharma,0,0,18,0,19,3.0,0,0,6.333333333333333
"Rajiv Gandhi International Stadium, Uppal",Hyderabad,2019-04-14,T20,Sunrisers Hyderabad v Delhi Capitals,JM Bairstow,41,31,0,0,0,0.0,132.25806451612902,0,0
"Rajiv Gandhi International Stadium, Uppal",Hyderabad,2019-04-14,T20,Sunrisers Hyderabad v Delhi Capitals,KS Williamson,3,8,0,0,0,0.0,37.5,0,0
"Rajiv Gandhi International Stadium, Uppal",Hyderabad,2019-04-14,T20,Sunrisers Hyderabad v Delhi Capitals,A Mishra,0,0,18,0,13,3.0,0,0,4.333333333333333
"Rajiv Gandhi International Stadium, Uppal",Hyderabad,2019-04-14,T20,Sunrisers Hyderabad v Delhi Capitals,RK Bhui,7,12,0,0,0,0.0,58.333333333333336,0,0
Wankhede Stadium,Mumbai,2019-04-15,T20,Mumbai Indians v Royal Challengers Bangalore,PA Patel,28,20,0,0,0,0.0,140.0,0,0
Wankhede Stadium,Mumbai,2019-04-15,T20,Mumbai Indians v Royal Challengers Bangalore,JP Behrendorff,0,0,24,1,49,4.0,0,24.0,12.25
Wankhede Stadium,Mumbai,2019-04-15,T20,Mumbai Indians v Royal Challengers Bangalore,V Kohli,8,9,0,0,0,0.0,88.88888888888889,0,0
Wankhede Stadium,Mumbai,2019-04-15,T20,Mumbai Indians v Royal Challengers Bangalore,SL Malinga,0,0,24,4,31,4.0,0,6.0,7.75
Wankhede Stadium,Mumbai,2019-04-15,T20,Mumbai Indians v Royal Challengers Bangalore,AB de Villiers,75,51,0,0,0,0.0,147.05882352941177,0,0
Wankhede Stadium,Mumbai,2019-04-15,T20,Mumbai Indians v Royal Challengers Bangalore,JJ Bumrah,0,0,24,0,22,4.0,0,0,5.5
Wankhede Stadium,Mumbai,2019-04-15,T20,Mumbai Indians v Royal Challengers Bangalore,HH Pandya,37,16,18,1,21,3.0,231.25,18.0,7.0
Wankhede Stadium,Mumbai,2019-04-15,T20,Mumbai Indians v Royal Challengers Bangalore,RD Chahar,0,0,24,0,31,4.0,0,0,7.75
Wankhede Stadium,Mumbai,2019-04-15,T20,Mumbai Indians v Royal Challengers Bangalore,MM Ali,50,32,24,2,18,4.0,156.25,12.0,4.5
Wankhede Stadium,Mumbai,2019-04-15,T20,Mumbai Indians v Royal Challengers Bangalore,KH Pandya,11,21,6,0,10,1.0,52.38095238095238,0,10.0
Wankhede Stadium,Mumbai,2019-04-15,T20,Mumbai Indians v Royal Challengers Bangalore,MP Stoinis,0,2,0,0,0,0.0,0.0,0,0
Wankhede Stadium,Mumbai,2019-04-15,T20,Mumbai Indians v Royal Challengers Bangalore,AD Nath,2,3,0,0,0,0.0,66.66666666666667,0,0
Wankhede Stadium,Mumbai,2019-04-15,T20,Mumbai Indians v Royal Challengers Bangalore,P Negi,0,2,24,0,47,4.0,0.0,0,11.75
Wankhede Stadium,Mumbai,2019-04-15,T20,Mumbai Indians v Royal Challengers Bangalore,UT Yadav,0,1,12,0,25,2.0,0.0,0,12.5
Wankhede Stadium,Mumbai,2019-04-15,T20,Mumbai Indians v Royal Challengers Bangalore,Q de Kock,40,26,0,0,0,0.0,153.84615384615384,0,0
Wankhede Stadium,Mumbai,2019-04-15,T20,Mumbai Indians v Royal Challengers Bangalore,RG Sharma,28,19,0,0,0,0.0,147.3684210526316,0,0
Wankhede Stadium,Mumbai,2019-04-15,T20,Mumbai Indians v Royal Challengers Bangalore,NA Saini,0,0,18,0,34,3.0,0,0,11.333333333333334
Wankhede Stadium,Mumbai,2019-04-15,T20,Mumbai Indians v Royal Challengers Bangalore,Mohammed Siraj,0,0,12,1,21,2.0,0,12.0,10.5
Wankhede Stadium,Mumbai,2019-04-15,T20,Mumbai Indians v Royal Challengers Bangalore,YS Chahal,0,0,24,2,27,4.0,0,12.0,6.75
Wankhede Stadium,Mumbai,2019-04-15,T20,Mumbai Indians v Royal Challengers Bangalore,SA Yadav,29,23,0,0,0,0.0,126.08695652173913,0,0
Wankhede Stadium,Mumbai,2019-04-15,T20,Mumbai Indians v Royal Challengers Bangalore,Ishan Kishan,21,9,0,0,0,0.0,233.33333333333334,0,0
"Punjab Cricket Association IS Bindra Stadium, Mohali",Chandigarh,2019-04-16,T20,Kings XI Punjab v Rajasthan Royals,KL Rahul,52,47,0,0,0,0.0,110.63829787234043,0,0
"Punjab Cricket Association IS Bindra Stadium, Mohali",Chandigarh,2019-04-16,T20,Kings XI Punjab v Rajasthan Royals,DS Kulkarni,0,0,24,1,37,4.0,0,24.0,9.25
"Punjab Cricket Association IS Bindra Stadium, Mohali",Chandigarh,2019-04-16,T20,Kings XI Punjab v Rajasthan Royals,CH Gayle,30,22,0,0,0,0.0,136.36363636363637,0,0
"Punjab Cricket Association IS Bindra Stadium, Mohali",Chandigarh,2019-04-16,T20,Kings XI Punjab v Rajasthan Royals,JD Unadkat,0,0,24,1,48,4.0,0,24.0,12.0
"Punjab Cricket Association IS Bindra Stadium, Mohali",Chandigarh,2019-04-16,T20,Kings XI Punjab v Rajasthan Royals,JC Archer,1,3,25,3,15,4.1,33.333333333333336,8.333333333333334,3.6000000000000005
"Punjab Cricket Association IS Bindra Stadium, Mohali",Chandigarh,2019-04-16,T20,Kings XI Punjab v Rajasthan Royals,MA Agarwal,26,12,0,0,0,0.0,216.66666666666666,0,0
"Punjab Cricket Association IS Bindra Stadium, Mohali",Chandigarh,2019-04-16,T20,Kings XI Punjab v Rajasthan Royals,IS Sodhi,0,0,24,1,41,4.0,0,24.0,10.25
"Punjab Cricket Association IS Bindra Stadium, Mohali",Chandigarh,2019-04-16,T20,Kings XI Punjab v Rajasthan Royals,S Gopal,0,1,24,0,31,4.0,0.0,0,7.75
"Punjab Cricket Association IS Bindra Stadium, Mohali",Chandigarh,2019-04-16,T20,Kings XI Punjab v Rajasthan Royals,DA Miller,40,27,0,0,0,0.0,148.14814814814815,0,0
"Punjab Cricket Association IS Bindra Stadium, Mohali",Chandigarh,2019-04-16,T20,Kings XI Punjab v Rajasthan Royals,N Pooran,5,6,0,0,0,0.0,83.33333333333333,0,0
"Punjab Cricket Association IS Bindra Stadium, Mohali",Chandigarh,2019-04-16,T20,Kings XI Punjab v Rajasthan Royals,Mandeep Singh,0,2,6,0,8,1.0,0.0,0,8.0
"Punjab Cricket Association IS Bindra Stadium, Mohali",Chandigarh,2019-04-16,T20,Kings XI Punjab v Rajasthan Royals,R Ashwin,17,4,24,2,24,4.0,425.0,12.0,6.0
"Punjab Cricket Association IS Bindra Stadium, Mohali",Chandigarh,2019-04-16,T20,Kings XI Punjab v Rajasthan Royals,Mujeeb Ur Rahman,0,1,18,0,24,3.0,0.0,0,8.0
"Punjab Cricket Association IS Bindra Stadium, Mohali",Chandigarh,2019-04-16,T20,Kings XI Punjab v Rajasthan Royals,RA Tripathi,50,45,0,0,0,0.0,111.11111111111111,0,0
"Punjab Cricket Association IS Bindra Stadium, Mohali",Chandigarh,2019-04-16,T20,Kings XI Punjab v Rajasthan Royals,Arshdeep Singh,0,0,24,2,43,4.0,0,12.0,10.75
